# Exported with SCiLS Lab Version 9.00.12376
# Export time: 2021-06-28 12:49:12
# Generated from file: Y:\Ellin\2021\2021-06-05 MB posMS lipids_DHAsublim.slx
# Object Full Name: PCA_06-05-2021_MB_Imaging
# Object ID: 4bc6ff20-b56f-4d2f-8ce6-2354ad0fbddf
# Object type: PCA
# Object creation time: 2021-06-28 12:48:23
#
Spot index;Coefficient 1;Coefficient 2;Coefficient 3;Coefficient 4;Coefficient 5
8407;-52302412.4464842;9877783.97087603;-12184777.1773659;-903220.225920504;-2370285.40235273
8408;-49951461.8724384;9841040.44370046;-12594686.8466173;-837678.920142422;-1389700.19903031
8409;-43947879.5787684;12235537.4160205;-11173392.6236805;-693139.867348013;-395870.454102413
8410;-48351672.8381268;12574197.6799945;-11155007.2841179;-353189.393743459;-940492.357021135
8411;-57160688.3584146;9519250.66836027;-12924139.8384513;-688396.60681534;-1024032.54261438
8412;32378147.1612201;28186663.2931121;-26694637.6305146;426538.757295443;841356.08526655
8413;25031568.9258906;30358550.0040007;-12119247.6692059;-1425876.983802;1314046.72844795
8414;2786353.31153654;20905199.9924594;-30111486.378342;559681.122576624;-699929.129255581
8415;35129818.3479338;35097494.9942705;-29482710.9125469;-111579.370118202;904398.274025535
8416;-10455422.0457817;53351443.0262509;30261758.2643338;-2901889.68084367;1340727.59645982
8417;-35074264.5422775;5888364.96000654;-17712621.4232545;171500.796668766;933528.939456175
8418;-49696107.3722917;803789.827921852;-15811115.3918125;-944728.505117443;-739590.98951126
8419;-27599034.0598015;3808991.84061713;-30987849.3750875;1421422.27967712;-554890.522951421
8420;-40492118.9929501;-1218669.4007194;-24799978.9772412;773317.067452257;177796.696508682
8421;-49728668.9302875;-6550713.58097068;-24465921.7980612;35390.5044602234;-117675.993315196
8422;-31709025.308601;-3925096.98604119;-16705144.8687286;904453.758124293;1377257.07254886
8423;-26591235.9459253;3568411.23115169;-7001655.31902822;3658255.00739344;1915516.60674812
8424;-44045649.5241499;6648064.1395301;-3818858.25376134;2590374.68114232;278903.862418855
8425;-22653682.0550766;13059334.7059549;4319001.56543501;123008.7253005;-1811643.75222584
8426;-34376311.7359787;5111744.73883092;2648669.78899364;-786066.844278673;-3555827.61057438
8427;-50359298.9052997;-16552022.4562712;6351019.46484286;-1730162.85157821;-2652505.37668124
8428;-40122514.4779816;785136.101594882;2126917.93668885;884272.737986217;-2860984.58489248
8429;-37916940.8296295;8479746.20278829;5453516.29542831;4220691.27479959;-446921.464862015
8430;-31685806.9891533;10410611.6721795;1829020.63033608;3288929.43824573;78723.8008843367
8431;-42044830.9901182;9432466.4634836;-2059547.26960825;2568841.33934226;638406.458593421
8432;-49850306.6816801;7119424.76486233;-5088082.78751261;2796731.50538822;1346050.34652741
8433;-50403496.6606207;5581556.63000834;-4241937.56227298;3110308.08167623;1239161.47222414
8434;-47112370.3637168;6273107.52386853;-3187429.6735291;4718555.57722927;3717044.15949169
8435;-44594580.8775155;6350997.0951443;-2697994.4883122;6615291.88682741;4112952.54222542
8436;-51532398.528467;6460759.46023779;-3614391.71868178;5799703.34842124;3121046.54317601
8437;-47674869.3191005;6796674.29087662;-3027328.66658797;5841085.82350546;2824245.56566332
8438;-43874846.4328072;8238835.96325349;-428146.9789775;5663753.18232596;3350051.21887327
8439;-42912523.1430068;9229930.68192747;-2236882.38961747;4841380.77030895;2288078.06207702
8440;-47945964.8931474;7921471.50039819;-4335037.35888958;4565639.68313852;1752657.79449052
8441;-45919026.4395423;7166754.20730363;-6205666.48100341;2725681.7353978;1935756.32532163
8442;-39159721.8795263;11023057.2413784;-15952129.741125;-276704.182760424;1252974.75777236
8443;-28827396.7941063;10194775.145348;-5898941.07560793;-41543.7649173159;2128154.07547051
8444;-41618847.1569213;10577416.874045;-4914763.66594549;434546.26450202;1458806.28793013
8445;-44136072.0916835;8580625.52227295;-4565857.49010656;722593.323551911;811339.475166941
8446;-44463184.383214;7411164.4887627;-2617034.38277214;809706.71819095;-30105.3403715872
8447;-41705396.9002306;9105442.79141237;-2341842.50446984;625267.028776333;178718.159789483
8448;-35076793.1352548;10160710.8919202;-1472907.59653764;379334.076875983;361718.304909905
8449;-48317866.4210778;6255238.87471629;-6423425.00618306;413047.712638106;-729605.109547948
8450;-44385184.7413885;7219236.41904548;-5386187.71203659;-437168.848136657;-181775.533136503
8451;-34085389.7426361;9816011.89997464;-1905663.30047564;-399887.236681506;622784.689459432
8452;-37131204.5194388;9711707.04450797;-2392804.10024705;-492651.272817195;-401648.42302813
8453;-38241644.6457329;9512526.91003533;-5623714.47326963;-208584.749704484;475088.957670017
8454;-36974692.8608806;11715365.5468016;-10351393.5263364;998006.295860814;1571813.07000625
8455;-36130818.67557;12281133.8056401;-7918934.12718492;683734.067011237;1940907.82071669
8456;-28665170.0985082;13026674.7930456;1635984.83343868;322490.337853917;3391238.75923882
8457;-44570479.6708223;10553102.4005173;-7525160.44981337;787655.630060414;2781636.36044175
8458;-43499963.4752429;10615910.1012404;-9255352.91410965;284134.224106656;1939962.74110968
8459;-33639182.3572238;12260240.7881846;-4613011.22670276;523833.74769966;2577476.10066625
8460;-35277857.6321227;13997831.0565462;-1407698.96952325;-68568.3474808952;2095552.20172568
8461;-36387158.315173;11965488.0598013;-2725229.52043697;-94292.896798249;2270530.83686478
8462;-41347742.7833779;11212265.2145574;-6398482.61807309;216457.388141176;1952427.21286257
8463;-43439767.5302183;10198409.7400086;-8984633.8585365;334561.684795698;1936922.115698
8464;-33563451.3561978;12971878.4511102;-8459122.41740657;877184.322930811;3291893.46324659
8465;-39618338.8394309;10795186.8993014;-9877875.40199917;361888.073896806;1952265.51898466
8466;-45345956.6321127;9915531.77236552;-10816310.26953;293712.890315318;1563911.4049869
8467;-45924189.7113555;9662386.04203005;-8844126.88279963;319092.32329601;1291772.92468288
8468;-38472813.6079213;8654998.95928332;-4719956.05494325;-726412.76764014;711005.812330084
8469;-31397442.4474062;6062114.78747906;3544978.63861361;-397862.634553289;871852.332337281
8470;-42295704.349211;8457486.42333032;-5360870.05097493;514729.738267582;1906017.88205456
8471;-48912660.0670007;9044386.21975329;-10191949.0200703;821335.338947064;2331236.05758108
8472;-50447352.2793464;2498425.13087811;-8879729.05815801;412812.137474214;773425.605520244
8473;-40884537.2687376;-5947938.30083288;-2143562.74944874;-2015566.53701131;227104.456262597
8474;-52733818.5973879;-9398223.5964211;-4927837.43456366;-2633539.51825125;-282727.838511086
8475;-54547665.8686762;-11279834.072382;-4707305.2514056;-2420397.33181313;-826551.850678005
8476;-69033172.5284137;-8780984.66113522;-10686022.8469666;-1056996.24452686;440273.181044396
8477;-54115648.7116082;2064723.18732784;-9469817.1973901;-187671.507187925;1982082.48291379
8478;-50336552.8409013;-2071298.9146099;-7361485.66743174;-1377060.72667305;27773.1825995945
8479;-52914352.3811517;-5805991.42700169;-4957100.34656718;-1809605.94963351;-1261887.163542
8480;-50573805.5913123;-5461859.77532244;-4698719.67039471;-1485407.43529843;-485576.225421511
8481;-47304617.1179053;-5438534.28486149;-2821753.50230336;-1407258.69583371;-537601.384409455
8482;-41689290.2332013;-894029.796948359;-2802271.54819591;-940495.134606287;728713.876927237
8483;-49477673.3799821;-3126731.4885448;-4321469.05787531;-868744.42577464;-652208.107369479
8484;-50771313.5171405;5807749.71683796;-7661841.11585526;698855.591793997;313926.046792518
8485;-54979468.145375;4643513.48313881;-8624276.34470607;12495.279021754;-685536.522310297
8486;-43946317.5765809;6125683.79498795;-6254882.61101424;-211472.186298662;-29220.5985371063
8487;-40568054.3839527;8205866.24255514;-5549880.71951683;404129.450394462;877582.099957454
8488;-46081217.1887907;7955461.81269617;-7057075.31195016;110047.726193235;458631.913801685
8489;-52518676.7775645;-141125.666486224;-6778185.35488537;-256796.509351598;-519893.574896452
8490;-44431942.9885003;9149093.68934432;-7529055.69928395;930240.258714536;941492.059933721
8491;-40364046.1641362;7761181.61713205;-5736174.66753562;471101.70540745;566964.017353313
8492;-46532575.9605654;2991758.68054076;-6058010.46735983;-232297.160045381;126107.421842025
8493;-55868523.1454744;-4537323.98918471;-8161183.07542461;-1165842.86790878;-1826311.37323591
8494;-44050260.7847625;-9044493.99158167;-3938100.80111694;-2356459.56531836;-1860442.39616179
8495;-38996031.5236361;-4553949.92672899;-3788740.11025576;-1399571.38032193;-1040552.78893049
8496;-36390681.5904701;-1197859.02992555;-2505630.76574928;-1203411.84779725;-1035379.3345564
8497;-48175482.3916165;599962.912896083;-9143089.28845347;-922169.266790088;-1146429.73042272
8498;-52289998.3218129;203427.337736388;-8904080.58629967;-992354.463385398;-1509647.22496286
8499;-47342509.6502413;1311268.79058222;-9274712.64022995;-1205714.68086935;-1867424.39844052
8500;-45472895.0048327;2399014.88811431;-9163264.96362304;-1025527.03720944;-1576210.41301895
8501;-48326418.6113389;2843685.00842775;-8583360.9841126;-754440.972934557;-2057081.7636436
8502;-47202966.9983428;3758048.70213231;-8680401.10059045;-1072909.40006287;-1578347.77136588
8503;-48236364.4095805;3772391.35770342;-8860198.29644656;-1251935.33717974;-2110914.47007408
8504;-45142302.1450099;4381785.78448871;-7636910.70759481;-1066168.76737933;-2614603.85284425
8505;-36505349.3205822;6016029.49132551;-7683168.63266127;-883175.792220964;-2614158.6113677
8506;-52837942.6233121;4820289.61416898;-7858365.65659656;-649303.091327243;-3564098.58520176
8507;-51318308.2830852;5725603.34763211;-6687668.52604641;-525172.155099395;-3387627.4776078
8508;-43548811.2563785;5867126.84577414;-7310775.68371908;-676105.381295357;-2807329.08866997
8509;-45423069.8571772;7140018.30521698;-7913881.79795945;-1074259.69731882;-2170274.90859711
8510;-48679647.2696697;7191941.5051299;-10127415.1215158;-737615.024334591;-2579834.70077193
8511;-45428342.7940208;8871808.49061536;-9034678.92058407;-909715.824482167;-1766248.61377404
8512;-53374618.7751906;8458208.10776451;-11334825.9861436;-1010188.93277293;-1171788.36412015
8513;-49860904.4369366;8736036.25803019;-10509043.1470493;-754253.80727523;-2097364.91558112
8514;-34497366.6327162;11819183.1323241;-6936475.25070839;-1260304.17601426;-1922560.80886217
8515;-41579457.7457526;11242075.777544;-9688473.13786267;-1287528.96974815;-2185471.46946088
8516;-42391593.7616631;11921061.2425477;-9455381.38657674;-673399.169586186;-2788356.5414192
8517;-45040961.0877786;12662485.7281559;-10904517.459798;-893928.285251409;-2027506.90987057
8518;-34334879.3341246;14626355.4056396;-9718171.81220655;-858929.096270693;-711608.034108706
8519;-35476655.0897111;14792328.1702827;-10302474.8176195;-496848.956558585;-617374.734190664
8520;-40290298.7746507;13891930.7598362;-9868570.69530941;-644466.217053992;-709123.694668253
8521;-49364409.9568255;11726667.9066669;-11381429.5703729;-416834.405583761;-584066.120303715
8522;-43985980.0265641;12848744.8932107;-11370062.4088228;-626608.104667521;-315686.86699548
8523;3670134.36787426;18293870.7830245;-29800656.0760538;525684.76554876;-1029966.59006
8524;-15339034.7475137;15288166.6968709;-19759019.7576953;-575771.27650182;-220431.884273796
8525;9000681.5220258;29392840.1595688;-18828250.6301786;-936104.361469765;611949.658585475
8526;10715272.189665;26214872.2754044;-20045988.8854832;-622317.196592897;456342.279810151
8527;-4109889.46193748;28392498.8659378;-10515344.4942888;-1804337.75372475;184319.90753071
8528;-21967316.7798466;21897251.6300514;-19314427.2399287;1398283.08387945;2295610.22841636
8529;10280451.4876679;23047132.0646194;-33075713.0237715;3072162.77247365;3262743.60555415
8530;-2825281.0563339;5139330.84007357;-30286053.5331592;2378110.88176924;2352478.8523394
8531;-54380609.2163009;-3552302.00124922;-24747880.8837289;185470.340976303;-1143572.73031676
8532;-49041504.6374628;-5659681.95429399;-20218356.7231854;292552.504589178;-54807.2389349445
8533;-44946922.4095684;-2501753.36044973;-20273676.6596265;1434296.10708108;494576.848923728
8534;-41941445.5337624;1330742.80766381;-10919404.3076537;2400601.39424159;1038005.3338859
8535;-32865443.1149531;8347751.54413;101676.196691996;2597954.38617781;290802.299285148
8536;-27454976.0157644;13618890.9651811;2853770.42546901;-989800.729861631;-2273965.80827376
8537;-48516826.3929023;-14116721.8469998;8389803.41208856;-1417815.59674491;-3787842.6024328
8538;-43531218.8261537;-3396990.33976939;8478780.00231861;2365900.56264413;-2761895.95610974
8539;-45713710.2552084;8377759.94910827;970203.144599409;4807252.20990298;717629.008956429
8540;-44220621.2598595;9397123.18194813;-3032918.12550837;3175016.97479172;316599.07285342
8541;-46440659.5712307;8562557.7707039;-5060562.57099368;3352321.18753323;1113537.00587198
8542;-52060460.6632758;5968670.9219203;-5414882.03486414;3087577.94504679;1240158.0038768
8543;-49950929.7193078;7072804.90034133;-4671374.86679691;2970438.60881235;1546680.95310986
8544;-55098751.9682061;6002681.10628708;-6904088.38685465;4187879.43151173;1840525.81557305
8545;-48125078.9043669;8071599.92706474;-3120320.45799834;6021263.09362539;2963834.0171771
8546;-52793336.967512;7446198.49671121;-4152434.59669477;4855800.40162445;1558103.07756775
8547;-52048073.3224741;9258990.4139622;-2557470.05498061;4604690.3996893;1418521.26567904
8548;-51147099.3507261;7193292.84076549;-3288945.67587456;4377700.06670947;1760926.86793577
8549;-45736732.9834756;7657721.25074732;-4397528.81931804;4351606.46763844;1916447.77982824
8550;-35424385.8523424;10505915.2670507;-3039204.87982729;4430033.49274359;3173500.07142682
8551;-51156761.3540708;7688818.27534507;-14147807.06393;1118191.38982489;2055400.83467651
8552;-39535432.0605131;7817211.65464472;-8542650.13285093;141610.781953242;1227956.93300342
8553;-33275107.719203;8695254.28340374;-3809467.66506079;413400.574178313;2179140.11826433
8554;-44218162.9055952;9667155.38119376;-2568171.86069559;533112.804216324;743181.552413382
8555;-45959371.5282123;7063183.32924261;-4053142.47903828;407551.025514067;80530.4165158146
8556;-48732390.702485;7646599.65257293;-5333291.59786436;183766.869384425;-85353.597220822
8557;-44048679.0559812;9619135.84061011;-5886165.46249366;-342709.52508177;-186906.589890473
8558;-43835125.6539928;8554829.1982362;-4766120.62529017;280746.837140695;-205322.752383876
8559;-52084158.2720193;4189513.7302947;-8654587.76764603;-217373.058332103;-384815.00807892
8560;-44612853.479087;8394858.89640042;-6689005.20715597;-77674.6968019376;190611.794139877
8561;-46010072.134055;6957546.58572546;-6942939.25575475;-269887.813454586;-554031.207085472
8562;-33882409.8535337;8153273.68558629;-2061472.10180827;-891719.947904298;-232008.045613972
8563;-38223634.0827855;7801481.96767843;-6026677.20973355;-58008.6447795218;53536.5964268305
8564;-45183711.3504091;12976050.4287267;-10865479.2685482;344610.600667231;1122175.3708539
8565;-42095200.6998878;12174583.6602893;-9619673.15537989;950777.210575084;2422980.41689968
8566;-29324084.0250936;12121806.4231511;-3689507.88595507;521492.770778069;2778883.35022385
8567;-34967846.7428718;12946809.1331724;-1549544.98600041;693868.611314802;2774211.93235635
8568;-40136088.4650995;11788966.9303179;-6730385.44935591;353881.005105212;2399720.42708529
8569;-47213248.8703574;9860882.13298354;-7216404.50170282;769750.477710313;1925065.9603539
8570;-46930792.5569214;11155526.6126369;-10114558.7839523;987518.529288985;2622416.49983503
8571;-38180705.9257297;13610794.2981272;-9504150.09392827;737874.965637879;3777620.5427541
8572;-38086300.9285807;13435169.1784412;-10602968.7181098;492144.385564248;3170700.54449429
8573;-46431535.1904319;10609374.9482253;-11929266.0356853;905397.228871073;2358120.51143505
8574;-41788520.7785324;10526268.0722441;-11656520.7725107;1027905.32725706;2468647.63992914
8575;-45426701.1174535;11637485.5863255;-10964591.0707102;776409.249151801;2326356.53661694
8576;-42773149.0325354;10746778.8363442;-10560568.8059544;1139227.20355069;2576317.1756531
8577;-45534159.3501934;10477992.3903456;-10307217.2309599;942121.716081178;2633075.83444201
8578;-45438753.944208;8271729.20874072;-11139244.5858927;486977.341668697;1599037.49505085
8579;-43294473.7169553;7186715.23329;-7346732.7918886;-105900.454579426;91726.0886339466
8580;-45916812.7238152;5818949.62215939;-1801546.76580601;115958.134972504;-31122.7288916199
8581;-44137152.7935987;8332236.62712386;-8585854.36538072;981352.097940297;2213121.59396484
8582;-44363049.3635781;7002915.48830852;-7575520.8773924;379841.063038337;1548098.20361914
8583;-52305817.2521438;-3900650.66567625;-6903342.17176601;-1077156.93723983;-225754.198986204
8584;-56891620.4755049;-10652646.4106379;-7825089.31013345;-2258828.68891172;-778663.13718152
8585;-72135812.7046939;-6066727.86872226;-12222268.188447;-435299.451840926;195825.246860768
8586;-58869517.4362588;-3684193.88434937;-11580821.9293216;-793649.714452961;8212.6532771855
8587;-51914222.36989;-9955817.49888665;-4728383.85829497;-2500469.88623461;-893520.074379918
8588;-54809963.549646;-14438202.6524753;-2663265.56872408;-2915123.01161166;-1405468.57857011
8589;-44914602.7503032;-8677228.76378357;-818196.002476702;-2108460.47566294;-800944.534991237
8590;-43850305.3044597;-1573688.95755397;-3598130.16687443;-1094427.70037322;-418017.861388527
8591;-55472471.889296;-610996.320011642;-7437710.69646377;-463196.880957555;-111313.687726766
8592;-53437967.2068068;1894896.54844094;-7334752.37874733;-45819.4075105566;561345.361692408
8593;-52270049.6745136;-2062681.54952948;-6625882.91182341;-841629.731301589;-263708.018022943
8594;-46852550.0611796;-243645.078662865;-5206238.35072902;-454128.219511789;-482462.704376312
8595;-41273968.7280923;7796952.74239459;-4672192.65490609;291419.418827271;373473.914266013
8596;-54471262.1137184;744263.947383847;-6951714.13299676;-493112.953419122;-337156.270667057
8597;-51851384.5968293;6835739.36232936;-8773656.33874905;257193.473246388;-237167.490494335
8598;-46758370.1068717;4674542.79960052;-7857511.27292705;191502.54569745;-89444.9954947299
8599;-45662187.3023548;5290762.81360349;-7922712.87215155;387304.044884161;401787.946393239
8600;-46611907.9154902;2072764.17443476;-7093684.80323583;-90847.0458629464;-316924.51653673
8601;-54084344.2358266;-4483374.66960829;-7637819.18025818;-1359424.35635639;-1540296.26236206
8602;-54133362.4230154;-7365082.54194576;-5983618.86289303;-1868381.29728687;-2226392.22630751
8603;-49474093.7352933;-3333456.91504394;-6263573.01392724;-1159424.8209656;-1626586.73679737
8604;-47434993.0489729;-1447368.34192795;-5835847.86982115;-871329.080075154;-1303970.91543421
8605;-47934321.1660395;-510556.339969322;-6472192.00995946;-887162.264902478;-1702789.9557958
8606;-53957917.9365236;1012855.75838086;-10679536.978483;-674959.615494268;-1346961.65755154
8607;-46013492.1732678;1247144.64236629;-7732656.52287287;-1052781.74551609;-1664838.65901063
8608;-48203721.5922505;2810244.54990196;-8910621.3836566;-1204221.89056215;-1547678.61945443
8609;-48080904.1684958;2711861.64863938;-9272266.05866318;-700389.234883838;-2063789.7304329
8610;-49160518.5446753;3962867.1934819;-9079636.42058228;-696967.643235086;-1785836.4572835
8611;-48423510.4877786;3157568.394227;-9089348.05286312;-857677.84602284;-2075655.1578508
8612;-46715809.6393048;4685806.1957552;-8706421.03708765;-827136.802369225;-2760313.89300668
8613;-45565123.5672568;3604628.56845564;-8356985.49789827;-844249.941695674;-3211011.20056834
8614;-45191696.6744993;4811105.24716164;-8116738.02187333;-770012.476167905;-2672928.49083755
8615;-48350846.2258878;3193269.45735794;-8856269.71718857;-560791.767945492;-3076722.55552434
8616;-48875103.8269901;2909466.04967397;-8717811.15654393;123476.810473994;-3769455.78851753
8617;-44034804.7285714;5938025.69938788;-6108110.26460539;-663465.174400372;-3175597.24030451
8618;-51747261.4283296;5496339.16874984;-9663427.81353863;-671883.246731732;-2705024.24024553
8619;-49267751.64396;6741366.29201087;-11109170.3321068;-516285.863991234;-2235912.28602206
8620;-46881185.9420053;8584355.92864142;-9673615.35760235;-726113.908157291;-1300632.36754125
8621;-45920776.1846266;7570011.56130985;-11209557.5073709;-756653.730637074;-1954993.66677964
8622;-43972868.6550816;9443792.06359089;-10161663.0150689;-1244105.39333578;-1945953.04074695
8623;-46221643.2200122;9220101.02909503;-10417836.6786836;-1007755.62630289;-2977288.31423193
8624;-46210348.8114823;10076537.6157845;-10582061.7173055;-1132747.52916852;-2468622.36411601
8625;-34127615.7653576;12293726.9609826;-9484868.18273853;-818356.307824176;-2278085.57246251
8626;-44646909.5470583;11031061.1122681;-11705502.5798802;-528715.501602242;-1478712.719436
8627;-43837844.2350207;12992029.6633327;-12379848.2843662;-575066.177681324;-1619141.84169151
8628;-43605562.5830398;13101106.5850024;-11379410.4899949;-559594.222937394;-631634.493993138
8629;-38388701.0622418;16446926.3099607;-10090427.2940933;-893402.335397631;158101.445651039
8630;-36299876.0903726;15533532.5127314;-9053635.03103926;-803454.254541486;-2480.38136404462
8631;-52877600.2178648;9919221.98924473;-12609729.7561118;-85048.5301239674;-586268.71935801
8632;-47349508.352484;8497431.45502895;-14081816.3426488;189910.53245167;-872295.078888599
8633;2090861.4439007;20260542.2602392;-15209256.2565866;-726100.924355109;308068.892373288
8634;37674310.5203376;40006213.7979773;-31370647.5136567;172070.704533435;1765074.42458928
8635;7190344.36033693;31620633.8083571;-15289170.1202896;-1104781.64962385;1239696.354043
8636;4564671.77287116;54581914.8112853;-454152.420665419;2042125.4764456;12067539.5628595
8637;20718345.4495727;33659250.4651819;-17583665.2278377;3561419.01030338;9475991.85747889
8638;-1330314.04402687;8198434.63250529;-30317970.9512571;1999282.73741566;2283167.56115196
8639;-20687048.5405884;831987.480481065;-34995480.0007206;1733735.9063461;-753716.2884508
8640;-45972501.3553091;-194632.881501444;-17899110.7200777;888100.936469136;-67869.9662968865
8641;-41057107.2145454;1031201.93748025;-14495324.059106;1208367.28141829;811191.729958822
8642;-25599701.4278001;12134808.7944949;-1939384.38513343;3599107.00179505;2702886.26579735
8643;-34892511.0047642;13879041.6075574;6341058.97247136;831225.585551149;-2593894.02803548
8644;-45119989.9958014;-15906109.0528454;12100868.9623996;-1244753.85732371;-3320429.16961411
8645;-46394149.9938091;4039385.7616909;4945066.09122735;802653.207044788;-3813331.92239837
8646;-48904271.0894166;10615108.5726971;2716561.53026033;3571900.76066326;-442622.319532388
8647;-45659599.5175764;8839084.49104413;-1782387.45459312;4060905.9606632;1144949.5042311
8648;-41825935.1393769;10886552.3598552;-1759363.72716969;4874627.35820519;2627579.25541412
8649;-48315795.5916379;7669961.17330608;-3926519.13961319;3415894.47024369;1412263.0599549
8650;-53359466.1694783;8232261.30359514;-4484231.81707914;2690955.9787661;1371826.24112085
8651;-51518264.2201936;8153416.00005152;-4524987.91454925;3769579.51970012;2870746.42415111
8652;-47318931.6504337;8597833.65843517;-3928407.73970913;5762054.46971804;3000038.13829815
8653;-40776434.8390704;10890331.1653653;67564.6735408881;5750111.61692296;3073077.07156634
8654;-52423976.3532086;8834666.82346776;-2840324.34604496;4605761.04481176;2166787.2448132
8655;-53239799.7614317;7043067.68978204;-7161564.11280726;3741115.41340712;1931607.47497293
8656;-39252235.8508945;8965911.28201323;-4811886.59821909;4713159.86765895;3087084.51271538
8657;-40160700.4412926;10599963.0076049;-10067154.0291173;1044942.89059245;2441368.47745905
8658;-34149022.6745912;8247489.93766862;-7679569.66730048;793215.923124236;2352557.20385849
8659;-41127698.4183293;8423157.9651095;-8593509.61790855;1074277.08465637;1499047.65573539
8660;-48491314.7251086;7987773.45571932;-4714592.4973228;867104.182969014;1126033.24710999
8661;-44281425.6411495;7764750.4374361;-3831440.95516841;651353.012511065;386978.583475041
8662;-43398413.9682987;10230640.4177737;-5291464.8984494;39827.9999873315;265707.343594681
8663;-43515029.4313337;10534497.3758114;-5465971.10911623;-424935.62738232;177223.593215946
8664;-45565195.0026117;10125777.9592638;-5737214.2016401;-244358.347409814;210561.367116937
8665;-43805709.0127259;7347805.205933;-5155470.74615462;-488455.144829128;448001.151262
8666;-48716516.0690842;7237951.58385839;-6649994.66196365;-342210.795540331;-87765.3212160167
8667;-50155128.0539272;6419201.60312616;-7986771.44310828;343154.653581496;264516.184275793
8668;-49193111.7439564;9757106.20272128;-8076048.5824784;303755.388025507;1131809.33728264
8669;-40845293.0894726;6197797.98550189;-6657624.03952843;151421.342232281;531879.878483198
8670;-42558644.6872274;5771501.74470175;-5736847.10671557;20817.9953895912;543575.205519806
8671;-43162832.6204011;10304396.748917;-7768620.65517927;496367.404239372;535681.415683617
8672;-38530787.4247177;13548755.5243211;-9859060.07128642;874696.082410778;1350231.45615981
8673;-46166932.9492068;11950439.3450493;-9350920.27363721;845403.288187454;2431949.33292906
8674;-39161757.5441479;14435892.8651584;-4804110.01361073;390328.01235379;2188670.32803294
8675;-36153674.4228014;12792287.5630361;-2742899.87386857;748991.819546117;2261667.00648697
8676;-48730549.1795202;9807018.81811239;-6871179.27283889;804323.277647182;911576.598747556
8677;-45626390.9840333;9736985.27154082;-6755232.62995095;1240240.21198883;2280385.3623383
8678;-41364521.7725703;10052994.1827924;-5712493.20204504;708688.988094419;2531058.31491474
8679;-37340700.6557908;10683831.0793944;-6488303.85545043;1251879.76371543;2764537.68013843
8680;-41590228.0000015;10053509.8703099;-8567940.23928895;1618787.35646725;3043682.50043392
8681;-45833162.020496;10016787.9379833;-9758870.57464998;1655445.66422037;2307850.70342918
8682;-47263095.8806116;10482389.5952296;-11344959.8241203;1473873.14331628;2502120.24069231
8683;-43308120.7308859;11867338.7770601;-12183920.0857213;1280845.83437302;3287710.35299231
8684;-46671562.2387094;10583920.7850261;-10612681.8567643;771767.070671992;2218936.39405728
8685;-47734349.9240441;9812394.21234478;-10749044.3600202;640524.658805947;1537959.55493013
8686;-45200518.6931894;8974073.73326687;-9003787.67347779;62098.7969989094;1049338.99058356
8687;-45409448.9633632;4800839.60867014;-1038484.05410375;65953.6407524414;-21110.5995793122
8688;-44083775.7376368;8890153.18362367;-6822604.93618851;593048.236832168;2447783.38395908
8689;-47958283.0028365;3570527.67634761;-8528716.03194569;276102.302362054;1132786.41295148
8690;-54675893.1205234;-8265063.84060337;-7001373.17490847;-1969419.61974897;-997825.183802475
8691;-67604708.9621012;-5467284.57777738;-9533405.95383232;-576368.754341583;-216161.223394778
8692;-43851715.7517071;-4098634.013277;-4332654.56816449;-1488456.77289337;650924.706634004
8693;-54131895.2060234;-14174788.5391222;-2251520.92071779;-3038205.13469883;-1687425.35369638
8694;-51658553.3256521;-9097477.70089985;-1394026.39745823;-2319283.05174977;-1654529.72057011
8695;-56992776.1278982;-7553268.13816027;-5764808.64805274;-1236738.38790293;-949454.388278345
8696;-52604088.0450372;1546439.19810093;-7538736.91586853;-441134.58628666;-909.207454508315
8697;-48122474.317681;2020852.19267002;-5989425.38589765;-514115.444307485;-419824.993001972
8698;-53609444.7758044;3909701.73877746;-7545065.64036877;-33227.59127685;-294613.698701249
8699;-51695909.4097998;6539642.60251306;-7515804.64291357;379563.716358358;-70986.6999436075
8700;-47912627.9978393;1741721.8080838;-7971215.7860599;128335.110413344;-65428.4487636296
8701;-47592084.029961;1523591.76221318;-5411450.17407844;-295799.867100636;-636837.993146226
8702;-42005516.9562626;5624855.47360496;-5345204.32897613;1671.772821021;114231.828806066
8703;-48274771.6579644;7965496.03908949;-8373594.2525803;498746.638997692;421161.487543349
8704;-50389141.0385391;6116022.23535156;-7926404.98895172;184210.595934638;499643.24348127
8705;-48063194.7769204;667407.580773865;-6010688.32882289;-660421.788082042;438182.689682368
8706;-50405874.7431917;-10035691.1750099;-4888861.56979976;-2250662.21453844;-1978575.83549152
8707;-56342223.7983969;-5681915.70508927;-7358010.4894214;-1253251.06672436;-2640208.58554668
8708;-52043276.5613505;-1921401.34006128;-5966380.32016207;-984543.460046109;-1740087.93674081
8709;-50882686.5429087;-941732.483073292;-8087528.10463587;-742614.702932447;-1479801.20832874
8710;-46308527.881755;843856.537813958;-8113905.56258695;-914705.860298821;-1670781.00820733
8711;-50858625.5987571;-554185.436468624;-9224674.60439237;-1064127.05469847;-1468337.66874666
8712;-54261270.6755698;936510.297276166;-9493671.18588616;-935807.822504381;-1260713.0307236
8713;-52821207.48726;2160907.11575847;-8648914.81778361;-851970.943460276;-1638198.51183213
